path,label,sha256,label_id
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6418.png,Normal,b339a04fb9777d0d67c16f387707936a0754618aa2d9785fafde447f06846c41,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-2168.png,Normal,be66e1bdadb4c2cd8cc53069c1deed3fdb3346906a32415520e5377a8ac89457,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1238.png,Lung_Opacity,bcd3505dba1fe032ae7d00f1d323171883a7d5b78977400df5a975f2b52aa593,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-4245.png,Lung_Opacity,1cf53eaf0618169725126872f5f2b9caec7fe6c942673d821da4ea4335f81907,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-7101.png,Normal,f23bcef3615ec3408870082914d5da8ba5fd72b01eb5b7b32ab6de1961c7f2f8,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-5640.png,Lung_Opacity,053c29bc6e8631dda1245c44a5104d3fe599b5de91f94773b798b0e1e3a68367,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-9634.png,Normal,096e3704a2c82b432638b16d0ba701f55706465e6311081b781623d2f84d5e42,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-2462.png,Normal,d82674716f93fd24686cd4fee68b678a323487de5ef3e7f737e3ce5d43be2306,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3655.png,Lung_Opacity,c88aed85db5ad6ee26d72d928e0598db7f749466ec357eb7fa3773012c1eebf0,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-7636.png,Normal,d9621936830d74900656c3fcd346179041cab5a0512128a95a076a44992c136e,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-4114.png,Normal,a556b26e6db138ffc95eaf5c5bac48ba3216279bfa08e0cde595fa051568cd25,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-355.png,Viral Pneumonia,040d1ded17ee056e2a87dc8d0792e05f7e24576af951587ad7ef896d4d88da4c,3
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-7693.png,Normal,0bb792f9fcf87e155b489117f0cc5bd25039d55ac52e0fc81e78c5e85b93f1e4,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-415.png,COVID,e8e914be0e45e3d1c2bf2eb49922a543edb267f7dd62ed601b58dd47151e5ce7,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-929.png,Viral Pneumonia,7c48fd76e2b5a814be0be138ee9546646c58bba304b23ed96ecd0398213c00b0,3
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-909.png,Normal,396cad0b793f76803f9c17079d81088aad3f237a4d2430184f695ba9b0001865,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1507.png,Lung_Opacity,2252ed248e33245ea1c2c92dd1298c153a168994e77145ed0e02803b1f7d5d05,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-352.png,Normal,28015f0df993d2f48bf9006484d3e32578ca7bb57231f3fd484f83e33cac81b9,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-2287.png,COVID,54eb89809f0c82396fbf22d26e92441ae0fa1b3d029c5c822af317b85f2f78d0,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-267.png,Viral Pneumonia,34df8a048c0662e276047a683c86a4834470d3de7999ae0229382cd1da7effab,3
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-4213.png,Normal,bed82ae0b24a18a578e3dd21e5b8d68870a311c2310b6b4c69098d22ff19421e,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-5608.png,Lung_Opacity,3b1068b980876879d02d036810d724ac515da72770e697e16aee5e7661d6f35a,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-674.png,Lung_Opacity,8feb4a736c30e3b2fc0409222d8c73c14915f1eef63f38bd8e36bfaa5e16dd2c,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6882.png,Normal,3570f42402c2afc66038a5550936d8b674f69fc899c86421cda42aec19ee3826,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3335.png,Lung_Opacity,cc478b6759ea3d5acdd91e3d04bd49ddf4d2ad76890fd58e7f0ef088f2fc0863,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-2075.png,Normal,7d6e58ccc7ab9d3ccbd133cf39d32540418f8f7ec352a35adb7fa1b90308ee80,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2776.png,Lung_Opacity,ae1cb3112fd428165394b8bd5b8df54c7e3be9e6be38c7992941930a12a3e9c1,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-8133.png,Normal,f05fd6199a2cc504876e13ed659770456d62b2595163d698f790011835e9bf1c,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6690.png,Normal,0ca89695c8ab7f30668026e418985be35f58b26c35d65ff4178e77e94e33d0f1,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-2045.png,COVID,f0da50a2732f31e9baff04a8b6a24a14e93261ed4728d6d09f65f52ece4ab4d8,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-8698.png,Normal,a23e87f245eec6cf2a549dfa08e6c098ed69017b885eaf208dfcd7f35a781a9f,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-647.png,Normal,b921e7f261305bc328a580f58629dccff2a9a4355214360c6e501d65e9dabf89,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-3607.png,Normal,65faa165e81904366516404e5e81f8d0044040c535ca9f3fe76cb8403dc05e80,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3165.png,Lung_Opacity,0d0eae20a4139050b76a9bb974893dc7886ea9422539818ce62ba38518ee46be,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-3978.png,Lung_Opacity,5b24e6cbac65ef0984de80855a5c9be11ca03d49c5dec6ff144cf01555ae3401,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-936.png,Normal,ad4e0e7653b8a08bd0705d98014755a7200607f66fb29cbf03cd820e25226552,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-3264.png,Normal,0f1258a92bde72f90c812f1dbe4307343b0d3ed6cc49ebd204f7274cb085d87a,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-1966.png,Normal,883d0eb06a2f3491cbe564413693275f633bc950150b66187eaff9daeb11ec82,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-1453.png,COVID,79f02192b9ac9684455e3bedc75cff64962f03c64f5c4133312bf73717522ab6,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-834.png,COVID,4e9bb4c0bbd9479cb9648054c52afa7ebb0f49dfd4bcab47be311b9c4ff516a6,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6255.png,Normal,59f6b76198a6448c5aa288bc3aa43ddb17f25c48b7f14d50599492e796958846,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-238.png,Normal,e7a56118a70152b1fadb170853a45128aed3ea2268bcb5c35f4373e682adca46,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-2390.png,Lung_Opacity,c0ac9e57b3c3aa14073121621ebcfb896b9a52d1a1db6d5c957fe384cde5ae80,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-2598.png,Normal,5e49c765e2b3cde729d744a69cc95931622a1183f719473b292da0fa600ea6ec,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-10159.png,Normal,8733f1f4462c53e1186cf481e9d471247142d9080101063134f97d2ebb3ae864,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-1514.png,COVID,bed46db82bf9ab24684bbd0157883157f718dbf1bfe54da44c5463d3a37fa6a5,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-5174.png,Normal,69af0ffa17f8a22b1630d9b38a59c6835b2482263c5dd8a6f24453d613e1eb64,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-5128.png,Normal,d13cbf8900b034078d91440552c674f924fa3da4d519f734e3ccdf1b990fadf9,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-7947.png,Normal,28c68545d35566fb038f03d8aa11cf06c39bf67c32ba82ba42f9774d3dff21fe,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-459.png,Lung_Opacity,4004403c5e7f1be7744b4346b5de12d973fcbdfbd631a4993474113417a238c7,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-939.png,Lung_Opacity,7ea69c940166616f7228025dc0ff92cc23e8455a3994ab380f17fc11da6537c6,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1148.png,Lung_Opacity,b125554f708d8d220be94a8e40f3bd837774d5f05c50cf48b186faa8e748b5c3,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-1128.png,COVID,248df5d7be585f87566e3c96328faa052fb7cab7f5da74665bf9339a7d79ea8c,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-4850.png,Normal,26b0b11f5693433f7999d6f9acc652468cd248dd441db384d94edf5226f01154,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-8147.png,Normal,5bdf4dbc341e400d84de4da4e65e989084c26eca8af89f2c5ddd104b2f4b806d,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-2719.png,Normal,f346ff544f220095e965a9885c5ed41b3abf3a55b75575bf6039c8d4c4fa5d06,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-1750.png,Normal,7ce147854c0964578ec004020ff664a7afd34e5873b7227b346f1abbaa182ee3,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-9763.png,Normal,fd2c43bd537abfe04bfda83dc10c2a26e24f65d6fe7efb4db9d06ffc22d5a0bb,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6646.png,Normal,a1e5264d85612ab8b44fd9ee79a3157599a1a6a14f4e754e15182808b06a8a44,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-2013.png,COVID,1437206b4085a5fcacce4e694f5d869df2a7f646ad4c24a414b2e6c151777e29,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-1772.png,Normal,abfcf3151e4898c49fbc2a665e53d61646b7654e8fa8c544e0b62eb287dc0534,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-456.png,Lung_Opacity,9f7c7fb6d25667c7236fb2c73f63d38ce1d5486a568f4a2b6896bec44c118c34,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-8457.png,Normal,5b82943ebe5f5cb9804b998c4f1f0046410e049b689fb8da37134f34f63a319c,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6807.png,Normal,11a611cb8078a925890a0219e1e3ee7b37b8ccc588a1f9af8ab9a5cc15c76bcf,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1785.png,Lung_Opacity,1d997f04a18231c0b42740ca362db3cfa0356fa811449ec02a2612d4aad64269,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6774.png,Normal,9df2aec5f78aaa775750360702b021e01099c3c1e2888d9d81e5d010dee92fc7,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-632.png,Viral Pneumonia,fa539910c8c08e887aa10c1fadb42f734625ac1fc3e6282cee8a4453b45acd72,3
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-8306.png,Normal,a8c4450edb51fd1037c202537abea0256d7e9cb52b0a5f29d485a480f12268b4,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-2190.png,Normal,4a9affd18cfe5c6bfe42b1ab7412be87fe115e35457769bd336c71a54685f15a,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-9888.png,Normal,cdf94971ef8e191cd3938c0a7e6c62e792d0fd222dade429dd214c588c62713e,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-3577.png,COVID,8beb68ed56afd571f2a2532f586ec7a4b51c1daf446af938e90d5073347bf9d2,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-3790.png,Normal,3f859950b1d1fee74ebbb51f796d9595e83aa6f6be739501721fd1c5da4fe222,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-461.png,Viral Pneumonia,b01562170a4c464f9268778e110c0ee1b45007dc205165ad50fe71b4f8fd76e2,3
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-4818.png,Normal,994bf604e90452ee4a810ca69da8b09fb94da3395a1343af950f1e5b485c0391,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-7644.png,Normal,ff7e4e25d8708d18557724d6fb38a05c9bb35c176cd7f8a5129478075ee19379,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-1372.png,Normal,80eabda4770e5a321ec54b6c752d093ce3cfd643e084a6b793cfa35b37722ce6,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-3480.png,COVID,1c379cbdb0aa07b051841937beb172fb2d23d86dadb646d94ee701fb82a0f9e3,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Normal/images/Normal-6321.png,Normal,d14793c99369e00bc3107915c01b0c06a8d73a9183673de3966e9e7dfe9c8159,2
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-2855.png,COVID,22ef44b1a68d0d8c061cf11441445e48024e4b8493962e8ec9c50d520d4d2a2e,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-834.png,Lung_Opacity,1325a1e22c32d38c99d6d1f129062b78623c6a82927337253f360852e7673e93,1
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/COVID/images/COVID-501.png,COVID,b1f675d575e6122312038760ee15322d0d295eee570a666a9cb2bb180d35b83d,0
/root/.cache/kagglehub/datasets/tawsifurrahman/covid19-radiography-database/versions/5/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-5270.png,Lung_Opacity,e47030c98ead98d5a01bec1ec98b304803034ddd86904deeea3c2098fb7e197a,1
